,address,formatted_address,,latitude,longitude,number_of_results,status,zipcode
1071,"Avondale Avenue and Foushee Street, Durham, North Carolina","Avondale Dr & Foushee St, Durham, NC 27704, USA",,36.0158581,-78.8887171,1,OK,27704
1072,"9900-block of West C.R. 575 North, Etna Green, Indiana","W 575 N, Etna Township, IN 46524, USA",,41.3144359,-86.0383816,1,OK,46524
1073,"500 W Main St, Louisville, Mississippi","500 W Main St, Louisville, MS 39339, USA",,33.1234819,-89.0592816,1,OK,39339
1074,"200 block of N Bridge St, Bradford, Ohio","200 N Bridge St, Bradford, OH 45308, USA",,40.1122707,-84.4962119,1,OK,45308
1075,"1600 block of 84th Avenue, Oakland, California","1600 84th Ave, Oakland, CA 94621, USA",,37.7550602,-122.1760019,1,OK,94621
1076,"Best Express, Lake Ronkonkoma, New York","336 Ronkonkoma Ave, Lake Ronkonkoma, NY 11779, USA",,40.8114008,-73.1119866,1,OK,11779
1077,"W. Argyle Place and W. Caithness Place, Denver, Colorado","2424 W Caithness Pl, Denver, CO 80211, USA",,39.76025,-105.0165013,1,OK,80211
1078,"2100 block of Emerson Knoll Place, Indianapolis, Indiana","2100 Emerson Knoll Pl, Indianapolis, IN 46218, USA",,39.7962566,-86.0840906,1,OK,46218
1079,"Franklin Avenue and Saint Marks Street, Brooklyn, New York","St Marks Ave & Franklin Ave, Brooklyn, NY 11238, USA",,40.6759336,-73.956069,1,OK,11238
1080,"Redwood Avenue, Wayne, New Jersey","Redwood Ave, Wayne, NJ 07470, USA",,40.9780742,-74.2624832,1,OK,7470
1081,"Williams Rd, Morgantown, West Virginia","Williams Rd, Western, WV 26501, USA",,39.624376,-80.01705,1,OK,26501
1082,"1600 block of Walnut Street, North Little Rock, Arkansas","1600 Walnut St, North Little Rock, AR 72114, USA",,34.7691141,-92.2564998,1,OK,72114
1083,"Fairy Avenue and Valley Ridge Road, Shreveport, Louisiana","Valley Ridge Rd & Fairy Ave, Shreveport, LA 71108, USA",,32.4592447,-93.7843564,1,OK,71108
1084,"3200 block of Coleman Road, Memphis, Tennessee","3200 Coleman Rd, Memphis, TN 38128, USA",,35.2129458,-89.9155407,1,OK,38128
1085,"Tchulahoma Road and Central Trails Drive, Southaven, Mississippi","Tchulahoma Rd & Central Trails Dr, Southaven, MS 38671, USA",,34.9757049,-89.9544681,1,OK,38671
1086,"100 block of Mountain Road, Pasadena, Maryland","100 Mountain Rd, Glen Burnie, MD 21060, USA",,39.134352,-76.584256,1,OK,21060
1087,"7600 South Drexel Boulevard, Chicago, Illinois","7600 S Drexel Ave, Chicago, IL 60619, USA",,41.7567806,-87.6028897,2,OK,60619
1088,"Athens Highway, Jefferson (Arcade), Georgia","Athens Highway, Arcade, GA 30549, USA",,34.0656765,-83.5383351,1,OK,30549
1089,"32 Brandon Avenue, Springfield, Massachusetts","32 Brandon Ave, Springfield, MA 01119, USA",,42.1385031,-72.5151447,1,OK,1119
1090,"103 Sanders Street, Anderson, South Carolina","103 Sanders St, Anderson, SC 29624, USA",,34.502774,-82.667178,1,OK,29624
1091,"West 21st, Brooklyn, New York","W 21st St, Brooklyn, NY 11224, USA",,40.5756773,-73.9878366,1,OK,11224
1092,"2201 Lloyd Center, Portland, Oregon","2201 Lloyd Center, Portland, OR 97232, USA",,45.5328454,-122.6531869,1,OK,97232
1093,"1400 block of Barnes Road, Savannah, Georgia","1400 Barnes Dr, Savannah, GA 31415, USA",,32.0859129,-81.1179153,1,OK,31415
1094,"Private Road 8807, Ben Wheeler, Texas","Ben Wheeler, TX 75754, USA",,32.4459745,-95.7038521,1,OK,75754
1095,"9900 block of Stephen Richards Memorial Dr, Juneau, Alaska","9900 Stephen Richards Memorial Dr, Juneau, AK 99801, USA",,58.3835145,-134.5887632,1,OK,99801
1096,"200 block of Anacostia Road SE, Washington, District of Columbia","200 Anacostia Rd SE, Washington, DC 20019, USA",,38.8875582,-76.9534211,1,OK,20019
1097,"1700 block of 7th Avenue, Greeley, Colorado","1700 7th Ave, Greeley, CO 80631, USA",,40.4116215,-104.6887788,1,OK,80631
1098,"4500-block of Highland Drive, Jonesboro, Arkansas","4500 E Highland Dr, Jonesboro, AR 72401, USA",,35.8209687,-90.643604,1,OK,72401
1099,"1200 block of South Presa Street, San Antonio, Texas","1200 S Presa St, San Antonio, TX 78210, USA",,29.4092008,-98.48594,1,OK,78210
1100,"1000 block of S College Rd, Newark, Delaware","1000 S College Ave, Newark, DE 19713, USA",,39.6529807,-75.7508662,1,OK,19713
1101,"4600 block of Herschel St, New Orleans, Louisiana","4600 Herschel St, New Orleans, LA 70131, USA",,29.9257536,-90.0042609,1,OK,70131
1102,"500 block of N May St, Aurora, Illinois","500 N May St, Aurora, IL 60506, USA",,41.767022,-88.3270349,1,OK,60506
1103,"660 S. Magnolia Ave, El Cajon, California","660 S Magnolia Ave, El Cajon, CA 92020, USA",,32.788296,-116.9625624,1,OK,92020
1104,"S 18th St and Clark Ave, Saint Louis, Missouri","S 18th St & Clark Ave, St. Louis, MO 63182, USA",,38.6269863,-90.2069937,1,OK,63182
1105,"2753 Richmond Rd, Lexington, Kentucky","2753 Richmond Rd, Lexington, KY 40509, USA",,38.0099551,-84.4522989,1,OK,40509
1106,"Morton Street, Evansville, Indiana","S Morton Ave, Evansville, IN 47713, USA",,37.9541818,-87.556008,1,OK,47713
1107,"North Villere Street and Louisa Street, New Orleans, Louisiana","Louisa St & N Villere St, New Orleans, LA 70117, USA",,29.9702232,-90.0415446,1,OK,70117
1108,"100 block of Lee Road 40, Opelika, Alabama","100 Lee Rd 40, Opelika, AL 36804, USA",,32.4894795,-85.3384473,1,OK,36804
1109,"8700 block of South Union Avenue, Chicago, Illinois","8700 S Union Ave, Chicago, IL 60620, USA",,41.736027,-87.6411706,1,OK,60620
1110,"2153 Americana Boulevard, Orlando, Florida","2153 Americana Blvd, Orlando, FL 32839, USA",,28.4883049,-81.4079844,1,OK,32839
1111,"13000 block of North Rosser Road, Tuscaloosa, Alabama","13000 N Rosser Rd, Tuscaloosa, AL 35405, USA",,33.0988728,-87.5512824,1,OK,35405
1112,"15th Street, Tulsa, Oklahoma","E 15th St, Tulsa, OK, USA",,36.119478,-95.8816048,2,OK,
1113,"3272 N 24TH ST, Milwaukee, Wisconsin","3272 N 24th St, Milwaukee, WI 53206, USA",,43.0785348,-87.9419969,1,OK,53206
1114,"Country Cross Roads, Florala, Alabama","Country Cross Rd, Alabama 36442, USA",,31.0015748,-86.4333083,1,OK,36442
1115,"3200 E Airfield Dr, Dallas (Dfw Airport), Texas","3200 E Airfield Dr, DFW Airport, TX 75261, USA",,32.8748014,-97.0144434,1,OK,75261
1116,"600 block of N. Glover Street, Baltimore, Maryland","600 N Glover St, Baltimore, MD 21205, USA",,39.2981567,-76.5802423,1,OK,21205
1117,"400 New Rd, Laurens, New York","400 New Rd, Laurens, NY 13796, USA",,42.527149,-75.1206286,1,OK,13796
1118,"121 Liberty Pole Way, Rochester, New York","121 Liberty Pole Way, Rochester, NY 14604, USA",,43.1598682,-77.6039207,1,OK,14604
1119,"9100 block of Newell Baptist Church Rd, Charlotte, North Carolina","9100 Newell Baptist Church Rd, Charlotte, NC 28213, USA",,35.284875,-80.734376,1,OK,28213
1120,"1000 block of Newton Ave N, Minneapolis, Minnesota","1000 N Newton Ave, Minneapolis, MN 55411, USA",,44.9880497,-93.305437,1,OK,55411
1121,"100 block of Teacher's Way, Gaithersburg, Maryland","100 Teachers Way, Gaithersburg, MD 20877, USA",,39.1423424,-77.1866414,1,OK,20877
1122,"2200 N. Harvard Avenue, Tulsa, Oklahoma","2200 N Harvard Ave, Tulsa, OK 74115, USA",,36.1853642,-95.9407441,1,OK,74115
1123,"Railroad Street, Milton, Vermont","Railroad St, Milton, VT 05468, USA",,44.6304799,-73.1073803,1,OK,5468
1124,"Interstate 65, Warrior, Alabama","I-65, Warrior, AL, USA",,33.8145217,-86.8253494,1,OK,
1125,"W Sierra Madre Ave and N Todd Ave, Azusa, California","N Todd Ave & Sierra Madre Ave, Azusa, CA 91702, USA",,34.1434908,-117.9249203,1,OK,91702
1126,"Big Bend Road, Oconee (county), South Carolina","Big Bend Rd, South Carolina, USA",,34.9424931,-83.0911285,1,OK,
1127,"Briscoe Pl and Olive Blvd, Saint Louis, Missouri","Briscoe Pl & Olive Blvd, University City, MO 63132, USA",,38.674084,-90.3589053,1,OK,63132
1128,"Mexico Street and Caldwell Street, Corpus Christi, Texas","Mexico St & Caldwell St, Corpus Christi, TX 78401, USA",,27.7916488,-97.4075719,1,OK,78401
1129,"1614 E Young St, Tulsa, Oklahoma","1614 E Young St, Tulsa, OK 74106, USA",,36.1893906,-95.9690093,1,OK,74106
1130,"7340 State Highway 42, Egg Harbor, Wisconsin","7340 WI-42, Egg Harbor, WI 54209, USA",,45.0265759,-87.2888806,1,OK,54209
1131,"Kirby Avenue, Lackawanna, New York","Kirby Ave, Lackawanna, NY 14218, USA",,42.8167074,-78.828089,1,OK,14218
1132,"West End Avenue and Howell Place, Newark, New Jersey","Howell Pl & West End Ave, Newark, NJ 07106, USA",,40.7439304,-74.2223671,1,OK,7106
1133,"Katie Avenue and Maryland Parkway, Las Vegas, Nevada","East Katie Avenue & Maryland Parkway, Paradise, NV 89119, USA",,36.1202599,-115.1374364,1,OK,89119
1134,"5000 SW 9th St, Des Moines, Iowa","5000 SW 9th St, Des Moines, IA 50315, USA",,41.538917,-93.6261735,1,OK,50315
1135,"Mackinaw, Saginaw, Michigan","Mackinaw St, Saginaw, MI 48602, USA",,43.425636,-83.983839,1,OK,48602
1136,"69595 Sunset Blvd, Cass (county), Michigan","69595 Sunset Blvd, Union, MI 49130, USA",,41.786072,-85.822097,1,OK,49130
1137,"1400 New Paris Pike, Richmond, Indiana","1400 New Paris Pike, Richmond, IN 47374, USA",,39.843854,-84.882092,1,OK,47374
1138,"7906 N. 96th Street, Omaha, Nebraska","7906 N 96th St, Omaha, NE 68122, USA",,41.3313384,-96.0625625,1,OK,68122
1139,"1601 S. Hiatus Road, Pembroke Pines, Florida","1601 S Hiatus Rd, Pembroke Pines, FL 33025, USA",,25.9944931,-80.2949375,1,OK,33025
1140,"3100 block of West 11th Street, Cleveland, Ohio","3100 W 11th St, Cleveland, OH 44109, USA",,41.4700525,-81.6888248,1,OK,44109
1141,"2300 block of West Shiloh, Paris, Texas","2300 Shiloh St, Paris, TX 75460, USA",,33.6676818,-95.5806978,1,OK,75460
1142,"I-70 and Exit 41, Greencastle, Indiana","Greencastle, IN 46135, USA",,39.6444898,-86.8647316,1,OK,46135
1143,"East 31st Street, Brooklyn, New York","E 31st St, Brooklyn, NY, USA",,40.6292779,-73.9463336,1,OK,
1144,"3300 block of Woodland Ave, Baltimore, Maryland","3300 Woodland Ave, Baltimore, MD 21215, USA",,39.344786,-76.6725699,1,OK,21215
1145,"Hull Street and Broad Rock Street, Richmond, Virginia","Hull St & E Broad Rock Rd, Richmond, VA 23224, USA",,37.5086368,-77.4634094,1,OK,23224
1146,"Carew St, Springfield, Massachusetts","Carew St, Springfield, MA, USA",,42.1298196,-72.578007,1,OK,
1147,"9000 West Airport Drive, Spokane, Washington","Main Terminal, 9000 W Airport Dr, Spokane, WA 99224, USA",,47.6252098,-117.5370929,1,OK,99224
1148,"7300 block of Calibre Park Drive, Durham, North Carolina","7300 Calibre Park Dr, Durham, NC 27707, USA",,35.9135112,-78.9609861,1,OK,27707
1149,"Jamacha Blvd and E Washington Ave, El Cajon, California","Jamacha Road & E Washington Ave, El Cajon, CA 92019, USA",,32.7876651,-116.9281453,1,OK,92019
1150,"300 block of Popp Avenue, Sellersburg, Indiana","300 Popp Ave, Sellersburg, IN 47172, USA",,38.3941672,-85.7532106,1,OK,47172
1151,"1300 block of South Salcedo Street, New Orleans, Louisiana","1300 S Salcedo St, New Orleans, LA 70125, USA",,29.9557993,-90.1017148,1,OK,70125
1152,"15 Washington Street, Plainville, Massachusetts","15 Washington St, Plainville, MA 02762, USA",,42.0015169,-71.3262429,1,OK,2762
1153,"N Semoran Blvd and E Colonial Dr, Orlando (Azalea Park), Florida","E Colonial Dr & N Semoran Blvd, Azalea Park, FL 32807, USA",,28.5567286,-81.3107014,1,OK,32807
1154,"1100 block of Blair Park Dr, Jackson, Michigan","1100 Blair Park Dr, Jackson, MI 49202, USA",,42.2666163,-84.4024371,1,OK,49202
1155,"2300 North Harlem Avenue, Chicago, Illinois","2300 N Harlem Ave, Elmwood Park, IL 60707, USA",,41.9219052,-87.8065699,1,OK,60707
1156,"Craig Road and Pecos Road, North Las Vegas, Nevada","NV-573 & N Pecos Rd, North Las Vegas, NV 89115, USA",,36.2401657,-115.0972046,1,OK,89115
1157,"1916 N. Sixth St, Van Buren, Arkansas","1916 N 6th St, Van Buren, AR 72956, USA",,35.4647157,-94.3538234,1,OK,72956
1158,"5757 Meridian Rd, Gibsonia, Pennsylvania","5757 Meridian Rd, Gibsonia, PA 15044, USA",,40.6471387,-79.9571066,1,OK,15044
1159,"Bishop St, Framingham, Massachusetts","Bishop St, Framingham, MA, USA",,42.2849131,-71.4054683,1,OK,
1160,"Ontario and First Street, Albany, New York","Ontario St & 1st St, Albany, NY 12206, USA",,42.6689011,-73.7733471,1,OK,12206
1161,"9800 Airport Blvd, San Antonio, Texas","9800 Airport Blvd, San Antonio, TX 78216, USA",,29.5257225,-98.4746493,1,OK,78216
1162,"210 Mastic Beach Rd, Mastic Beach, New York","210 Mastic Beach Rd, Mastic Beach, NY 11951, USA",,40.778588,-72.8482939,1,OK,11951
1163,"Telegraph Gulch Road, Butte, Montana","Telegraph Gulch, Butte, MT 59701, USA",,46.1206192,-112.6462823,1,OK,59701
1164,"Hubbard and Southfield, Dearborn, Michigan","Hubbard Dr & Southfield, Dearborn, MI 48126, USA",,42.321412,-83.212945,1,OK,48126
1165,"Second Street, Frankfort, Ohio","N 2nd St, Frankfort, OH 45628, USA",,39.4124657,-83.174431,2,OK,45628
1166,"804 North Brockington Street, Timmonsville, South Carolina","804 N Brockington St, Timmonsville, SC 29161, USA",,34.1446815,-79.9474469,1,OK,29161
1167,"415 Northwest Ninth Street, Miami, Florida","415 NW 9th St, Miami, FL 33136, USA",,25.7828786,-80.2017376,1,OK,33136
1168,"5300 block of Asher Avenue, Little Rock, Arkansas","5300 Asher Ave, Little Rock, AR 72204, USA",,34.7204693,-92.3324523,1,OK,72204
1169,"1060 Nostrand Ave, Brooklyn, New York","1060 Nostrand Ave, Brooklyn, NY 11225, USA",,40.6621275,-73.9509969,1,OK,11225
1170,"Wyndham Woods Drive, Powder Springs, Georgia","Wyndham Woods Dr, Georgia 30127, USA",,33.9579714,-84.7295474,1,OK,30127
1171,"400 block of Hidden Valley Lane, Rogue River, Oregon","400 Hidden Valley Ln, Rogue River, OR 97537, USA",,42.4821212,-123.15625,1,OK,97537
1172,"Dunlap St, Memphis, Tennessee","N Dunlap St, Memphis, TN, USA",,35.157005,-90.0309253,1,OK,
1173,"735 East Main Street, Lebanon, Kentucky","735 E Main St, Lebanon, KY 40033, USA",,37.5770303,-85.2255842,1,OK,40033
1174,"1050 Nueces Bay Boulevard, Corpus Christi, Texas","1050 Nueces Bay Blvd, Corpus Christi, TX 78408, USA",,27.7999264,-97.4245947,1,OK,78408
1175,"Park and Susquehanna Avenues, Philadelphia, Pennsylvania","Diamond Park, 1700 W Susquehanna Ave, Philadelphia, PA 19121, USA",,39.9866461,-75.1614509,1,OK,19121
1176,"North Newnan Street, Jacksonville, Florida","North Newnan Street, Jacksonville, FL 32202, USA",,30.329468,-81.65448,1,OK,32202
1177,"1900 block of Raven Street, Richmond, Virginia","1900 Raven St, Richmond, VA 23223, USA",,37.5500137,-77.4216492,1,OK,23223
1178,"94 Bragg Place, Dayton, Ohio","94 Bragg Pl, Dayton, OH 45417, USA",,39.7419394,-84.2244556,1,OK,45417
1179,"900 block of Yale Avenue, Cincinnati (Walnut Hills), Ohio","900 Yale Ave, Cincinnati, OH 45206, USA",,39.1290347,-84.4887161,1,OK,45206
1180,"100 block of Gillespie Lane, Aransas Pass, Texas","100 Gillespie Ln, Aransas Pass, TX 78336, USA",,27.9171979,-97.1714117,1,OK,78336
1181,"Chatham Bar Avenue, Chatham, Massachusetts","Chatham Bars Ave, Chatham, MA 02633, USA",,41.6815652,-69.9540692,1,OK,2633
1182,"Walnut Street and Westminster Avenue, Penns Grove, New Jersey","Walnut St & Westminster Ave, Penns Grove, NJ 08069, USA",,39.7261269,-75.4684666,1,OK,8069
1183,"400 block of South John Street, Goldsboro, North Carolina","400 S John St, Goldsboro, NC 27530, USA",,35.3784895,-77.9969942,1,OK,27530
1184,"Myrtle Avenue and 16th Street, Jacksonville, Florida","W 16th St & Myrtle Ave N, Jacksonville, FL 32209, USA",,30.3534088,-81.6758459,1,OK,32209
1185,"Saint Clair Avenue, Cleveland, Ohio","St Clair Ave, Cleveland, OH, USA",,41.5442464,-81.592499,1,OK,
1186,"North Main, Paterson, New Jersey","N Main St, Paterson, NJ 07522, USA",,40.9259758,-74.1703432,1,OK,7522
1187,"911 East Oglethorpe Boulevard, Albany, Georgia","911 E Oglethorpe Blvd, Albany, GA 31705, USA",,31.573698,-84.1288776,1,OK,31705
1188,"9200 block of Walnut Street, Oakland, California","9200 Walnut St, Oakland, CA 94603, USA",,37.7497168,-122.1715451,1,OK,94603
1189,"513 Thirba Street, Metairie, Louisiana","513 Thirba St, Metairie, LA 70003, USA",,29.9818363,-90.2202638,2,OK,70003
1190,"400 block of Rhode Island Street, Buffalo, New York","400 Rhode Island St, Buffalo, NY 14213, USA",,42.9111488,-78.886944,1,OK,14213
1191,"Iris Ln, Dorchester, South Carolina","Iris Ln, South Carolina 29437, USA",,33.2006862,-80.4822679,1,OK,29437
1192,"Flowes Store Rd, Concord, North Carolina","Flowes Store Rd, Concord, NC, USA",,35.3378023,-80.5564984,1,OK,
1193,"100 block of Irvington St SW, Washington, District of Columbia","100 Irvington St SW, Washington, DC 20032, USA",,38.8203959,-77.0075573,1,OK,20032
1194,"627 W Broadway Ave, Minneapolis, Minnesota","627 W Broadway Ave, Minneapolis, MN 55411, USA",,44.9988088,-93.287597,1,OK,55411
1195,"3802 E. State Road 60, Plant City, Florida","3802 FL-60, Plant City, FL 33567, USA",,27.9277048,-82.0582708,1,OK,33567
1196,"1900 block of St. Croix Drive, Baton Rouge, Louisiana","1900 St Croix Ave, Baton Rouge, LA 70810, USA",,30.3471141,-91.1202902,1,OK,70810
1197,"10600 block of E. Admiral Boulevard, Tulsa, Oklahoma","10600 E Admiral Blvd, Tulsa, OK 74116, USA",,36.1594112,-95.8596655,1,OK,74116
1198,"5400 block of South Brooks Drive, Cole (county), Missouri","5400 S Brooks Dr, Jefferson City, MO 65109, USA",,38.56101,-92.2948946,1,OK,65109
1199,"3434 Majestic Court, Macon, Georgia","3434 Majestic Ct, Macon, GA 31217, USA",,32.847094,-83.550635,1,OK,31217
1200,"1600 block of Gunston Dr, New Richmond, Wisconsin","1600 Gunston Dr, New Richmond, WI 54017, USA",,45.1024281,-92.5329914,1,OK,54017
1201,"200 block of Kent Street, Upper Darby, Pennsylvania","200 Kent Rd, Upper Darby, PA 19082, USA",,39.9566169,-75.2558308,1,OK,19082
1202,"7300 block of Patterson Road, Columbia, South Carolina","7300 Patterson Rd, Columbia, SC 29209, USA",,33.9695291,-80.936984,1,OK,29209
1203,"North Stockton Street, Trenton, New Jersey","N Stockton St, Trenton, NJ, USA",,40.222186,-74.760155,1,OK,
1204,"200 block of Franklin St, Wilmington, Delaware","200 N Franklin St, Wilmington, DE 19805, USA",,39.7439709,-75.5649435,1,OK,19805
1205,"1500 14th Street, Phenix City, Alabama","1500 14th St, Phenix City, AL 36869, USA",,32.4734641,-85.038319,1,OK,36869
1206,"500 block of Diplomat Court, Newport News, Virginia","500 Diplomat Ct, Newport News, VA 23608, USA",,37.1510712,-76.5319835,1,OK,23608
1207,"West 25th Avenue and Clark Road, Gary, Indiana","W 25th Ave & Clark Rd, Gary, IN 46404, USA",,41.5734759,-87.3938097,1,OK,46404
1208,"Neal Flat Rd, Smicksburg, Pennsylvania","Neal Flat Rd, Pennsylvania 16256, USA",,40.9020029,-79.1075671,1,OK,16256
1209,"W 5th St and Hickory St, Chico, California","Hickory St & W 5th St, Chico, CA 95928, USA",,39.720163,-121.8500343,1,OK,95928
1210,"9808 E 73rd St, Tulsa, Oklahoma","9808 E 73rd St, Tulsa, OK 74133, USA",,36.057965,-95.8662123,1,OK,74133
1211,"2400 block of Rothfield Place, Mobile, Alabama","2400 Rothfield Pl, Mobile, AL 36605, USA",,30.6224675,-88.10664,1,OK,36605
1212,"Curran Boulevard and Pineridge Street, New Orleans, Louisiana","Pineridge St & Curran Rd, New Orleans, LA 70128, USA",,30.0666363,-89.9491033,1,OK,70128
1213,"2600 block of 1st St, Greeley, Colorado","2600 1st St, Greeley, CO 80631, USA",,40.4337839,-104.7224767,1,OK,80631
1214,"Ragmuff Rd, Greenville, Maine","Ragmuff Rd, Northwest Piscataquis, ME, USA",,46.0242,-69.5539394,1,OK,
1215,"Northborough, Houston, Texas","Northborough Dr, Houston, TX, USA",,29.9568276,-95.4231611,1,OK,
1216,"338 Madison Street, Manhattan, New York","338 Madison St, New York, NY 10002, USA",,40.7128185,-73.9827124,1,OK,10002
1217,"143 Doña Ana Drive, Taos, New Mexico","143 Dona Ana Dr, Taos, NM 87571, USA",,36.3643299,-105.5956461,1,OK,87571
1218,"33100 block of 39th Avenue SW, Federal Way, Washington","33100 39th Ave SW, Federal Way, WA 98023, USA",,47.3043825,-122.381326,1,OK,98023
